################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5288596180630820E-01 a       241     0    13     1     1
  4.9089774840030120E-01 a       242     0    13     1     2
  4.2011745912163462E-01 a       243     0    13     1     3
 -1.5551211200739651E-01 a       244     0    13     1     4
  2.6550098068409805E-01 a       245     0    13     1     5
 -1.2170885712830667E-01 a       246     0    13     1     6
  4.1290183006391512E-01 a       247     0    13     1     7
  3.7775981091475574E-01 a       248     0    13     1     8
  1.3761436046943318E-01 a       249     0    13     1     9
 -4.9831314482587824E-01 a       250     0    13     1    10
  3.6690982883708040E-01 a       251     0    13     1    11
  5.5588568745726730E-01 a       252     0    13     1    12
  6.3993678535026147E-02 a       253     0    13     1    13
 -1.8139659255451765E-01 a       254     0    13     1    14
  2.0810363251228428E-01 a       255     0    13     1    15
  2.0318154906484562E-01 a       256     0    13     1    16
  5.1077825193379056E-01 a       257     0    13     1    17
  1.1831153440252626E-01 a       258     0    13     1    18
  9.6479814828178301E-02 a       259     0    13     1    19
  1.0465394648886251E-02 a       260     0    13     1    20
 -3.8982943586165088E-02 a       261     0    14     1     1
  2.6902841377376276E-02 a       262     0    14     1     2
  4.1067486843509138E-02 a       263     0    14     1     3
  4.5607300414347452E-03 a       264     0    14     1     4
  2.9620274240862443E-01 a       265     0    14     1     5
 -1.9792463715736466E-02 a       266     0    14     1     6
  2.1244532995671883E-01 a       267     0    14     1     7
  1.9271473206182513E-01 a       268     0    14     1     8
  2.8140766688971897E-01 a       269     0    14     1     9
  2.0735991400462023E-03 a       270     0    14     1    10
 -3.5624498795847330E-02 a       271     0    14     1    11
  6.8388833534161875E-01 a       272     0    14     1    12
  2.5735225407559825E-01 a       273     0    14     1    13
 -1.8171579149613917E-01 a       274     0    14     1    14
  2.7430217740999890E-01 a       275     0    14     1    15
  1.0612224381165888E-01 a       276     0    14     1    16
  2.0835137744715296E-01 a       277     0    14     1    17
  3.0408824079253677E-01 a       278     0    14     1    18
 -5.5343298858123807E-02 a       279     0    14     1    19
  2.0851965771154293E-01 a       280     0    14     1    20
 -1.0380964116713165E-02 a       281     0    15     1     1
  1.0145795134685028E-02 a       282     0    15     1     2
  7.9236055994745327E-03 a       283     0    15     1     3
  8.3662088546169799E-02 a       284     0    15     1     4
 -1.1082188563335596E-01 a       285     0    15     1     5
  4.1059207239725462E-02 a       286     0    15     1     6
  5.4976840272098404E-03 a       287     0    15     1     7
  1.5058951456799766E-01 a       288     0    15     1     8
 -4.7311302486097474E-02 a       289     0    15     1     9
 -2.7025755460716455E-01 a       290     0    15     1    10
 -6.9239116383651808E-02 a       291     0    15     1    11
  1.0500292966475848E+00 a       292     0    15     1    12
  4.7447160141414681E-02 a       293     0    15     1    13
 -9.2522589046916445E-04 a       294     0    15     1    14
  1.3768183595330938E-01 a       295     0    15     1    15
  7.0312359628288412E-02 a       296     0    15     1    16
 -2.1685187177646242E-01 a       297     0    15     1    17
  1.2692312006089895E-02 a       298     0    15     1    18
  7.4940823017050481E-03 a       299     0    15     1    19
  1.0401657674609999E-01 a       300     0    15     1    20
 -2.2533238631153110E-01 a       301     0    16     1     1
 -3.2341153134981776E-01 a       302     0    16     1     2
 -8.2179303523517863E-02 a       303     0    16     1     3
  2.0093806593676089E-01 a       304     0    16     1     4
 -9.9905241432602307E-02 a       305     0    16     1     5
  3.3846117658031571E-01 a       306     0    16     1     6
  3.8830000600968240E-01 a       307     0    16     1     7
  4.1285584199127257E-02 a       308     0    16     1     8
 -6.4286689932791506E-04 a       309     0    16     1     9
 -6.7234312978208777E-01 a       310     0    16     1    10
  2.2571680158210239E-01 a       311     0    16     1    11
  2.4389751563940107E-01 a       312     0    16     1    12
  1.2491008718799006E-02 a       313     0    16     1    13
 -2.7732235699902276E-02 a       314     0    16     1    14
  3.7422552269660375E-01 a       315     0    16     1    15
 -2.4487042536573592E-02 a       316     0    16     1    16
 -3.0997025107353654E-01 a       317     0    16     1    17
  2.0562384017811874E-01 a       318     0    16     1    18
 -2.5694611500203629E-01 a       319     0    16     1    19
 -1.9228709163331342E-01 a       320     0    16     1    20
  1.2837328796336442E-01 a       321     0    17     1     1
  1.2547492877852595E-01 a       322     0    17     1     2
  4.1952805286861350E-01 a       323     0    17     1     3
 -8.3930632078143427E-02 a       324     0    17     1     4
  1.5554762507239545E-01 a       325     0    17     1     5
  2.7562803272501513E-01 a       326     0    17     1     6
  7.3022363614837202E-02 a       327     0    17     1     7
  1.3484666279943280E-01 a       328     0    17     1     8
  7.0032196333736779E-02 a       329     0    17     1     9
 -2.1894350390350964E-01 a       330     0    17     1    10
  1.3791237883887386E-01 a       331     0    17     1    11
  4.8097911788117786E-01 a       332     0    17     1    12
  2.6660725453761586E-01 a       333     0    17     1    13
 -5.6392192969119417E-02 a       334     0    17     1    14
 -1.3203275214855658E-02 a       335     0    17     1    15
 -1.0242742473719714E-01 a       336     0    17     1    16
